title,type,number_of_episodes,genres,popularity,actress,SumOfTime,Dates,TMBDid,Release Date
On My Block,series,29,['Comedy'],17.301,"['Sierra Capri', 'Jason Genao', 'Brett Gray', 'Diego Tinoco', 'Jessica Marie Garcia']",,"['10/7/21', '10/7/21', '6/25/20', '6/25/20', '6/25/20', '6/25/20', '6/25/20', '6/25/20', '6/25/20', '6/24/20', '6/24/20', '6/24/20', '6/24/20', '6/23/20', '6/23/20', '6/23/20', '6/23/20', '6/22/20', '6/22/20', '6/22/20', '6/22/20', '6/22/20', '6/22/20', '6/21/20', '6/21/20', '6/21/20', '6/19/20', '4/4/20', '4/4/20']",76747.0,2018-03-16
Mr. Robot,series,6,"['Crime', 'Drama']",82.013,"['Rami Malek', 'Christian Slater', 'Carly Chaikin', 'BD Wong', 'Grace Gummer']",,"['10/5/21', '10/5/21', '10/2/21', '9/28/21', '9/27/21', '9/27/21']",62560.0,2015-06-24
Squid Game,series,9,"['Action & Adventure', 'Mystery', 'Drama']",103.687,"['Lee Jung-jae', 'Park Hae-soo', 'Jung Ho-yeon', 'Wi Ha-jun', 'Oh Young-soo', 'Heo Sung-tae', 'Kim Joo-ryoung', 'Anupam Tripathi', 'Lee You-mi']",,"['9/27/21', '9/27/21', '9/27/21', '9/27/21', '9/26/21', '9/26/21', '9/26/21', '9/24/21', '9/24/21']",93405.0,2021-09-17
Sex Education,series,16,"['Comedy', 'Drama']",153.146,"['Asa Butterfield', 'Gillian Anderson', 'Ncuti Gatwa', 'Emma Mackey', 'Connor Swindells', 'Kedar Williams-Stirling', 'Alistair Petrie', 'Mimi Keene', 'Aimee Lou Wood', 'Chaneil Kular']",,"['9/24/21', '1/28/20', '1/28/20', '1/27/20', '1/27/20', '1/26/20', '1/26/20', '1/25/20', '1/23/20', '1/23/20', '1/22/20', '1/22/20', '1/21/20', '1/21/20', '1/20/20', '1/20/20']",81356.0,2019-01-11
Between,series,1,"['Sci-Fi & Fantasy', 'Drama']",25.825,"['Jennette McCurdy', 'Jesse Carere', 'Ryan Allen', 'Justin Kelly', 'Kyle Mac', 'Samantha Munro', 'Jack Murray']",,['8/14/21'],62433.0,2015-05-21
Always a Witch,series,18,"['Sci-Fi & Fantasy', 'Drama']",16.167,[],,"['8/5/21', '8/5/21', '8/4/21', '8/3/21', '8/2/21', '8/2/21', '8/1/21', '8/1/21', '8/1/21', '7/27/21', '7/27/21', '7/27/21', '7/26/21', '7/25/21', '7/25/21', '7/25/21', '7/24/21', '7/24/21']",85703.0,2019-02-01
Orange Is the New Black,series,16,"['Comedy', 'Drama']",92.294,"['Taylor Schilling', 'Natasha Lyonne', 'Uzo Aduba', 'Danielle Brooks', 'Jackie Cruz', 'Selenis Leyva', 'Taryn Manning', 'Adrienne C. Moore', 'Dascha Polanco', 'Nick Sandow']",,"['7/24/21', '7/7/21', '6/19/21', '6/18/21', '6/17/21', '6/15/21', '6/14/21', '6/13/21', '6/9/21', '6/6/21', '6/6/21', '6/5/21', '6/5/21', '6/5/21', '6/5/21', '6/4/21']",1424.0,2013-07-11
Atypical,series,38,"['Drama', 'Comedy']",37.849,"['Jennifer Jason Leigh', 'Keir Gilchrist', 'Brigette Lundy-Paine', 'Michael Rapaport']",,"['7/23/21', '7/23/21', '7/23/21', '7/23/21', '7/18/21', '7/18/21', '7/18/21', '7/17/21', '7/17/21', '7/16/21', '7/15/21', '7/14/21', '7/14/21', '7/14/21', '7/13/21', '7/12/21', '7/12/21', '7/12/21', '7/12/21', '7/12/21', '7/12/21', '7/12/21', '7/11/21', '7/11/21', '7/11/21', '7/11/21', '7/11/21', '7/11/21', '7/11/21', '7/10/21', '7/10/21', '7/10/21', '7/10/21', '7/10/21', '7/9/21', '7/8/21', '7/8/21', '7/8/21']",71578.0,2017-08-11
The Mire,series,7,"['Drama', 'Crime']",10.681,"['Krzysztof Oleksyn', 'Dawid Ogrodnik', 'Andrzej Seweryn', 'Zofia Wichłacz', 'Ireneusz Czop', 'Magdalena Różczka', 'Łukasz Simlat', 'Michał Pawlik', 'Mikołaj Chroboczek', 'Agnieszka Żulewska']",,"['7/18/21', '7/18/21', '7/18/21', '7/18/21', '7/18/21', '7/17/21', '7/17/21']",81686.0,2018-08-19
Messiah,series,10,['Drama'],14.228,"['Mehdi Dehbi', 'Michelle Monaghan', 'John Ortiz', 'Tomer Sisley', 'Stefania LaVie Owen', 'Sayyid El Alami', 'Wil Traval', 'Jane Adams', 'Fares Landoulsi', 'Melinda Page Hamilton']",,"['7/10/21', '2/28/20', '1/18/20', '1/16/20', '1/15/20', '1/15/20', '1/15/20', '1/12/20', '1/12/20', '1/12/20']",81292.0,2020-01-01
Ozark,series,4,"['Crime', 'Drama']",67.736,"['Jason Bateman', 'Laura Linney', 'Sofia Hublitz', 'Skylar Gaertner', 'Julia Garner', 'Charlie Tahan']",,"['5/27/21', '5/25/21', '5/25/21', '5/24/21']",69740.0,2017-07-21
Sexify,series,8,"['Drama', 'Comedy']",15.972,"['Aleksandra Skraba', 'Sandra Drzymalska', 'Maria Sobocińska']",,"['5/22/21', '5/22/21', '5/22/21', '5/22/21', '5/18/21', '5/18/21', '5/18/21', '5/15/21']",100226.0,2021-04-28
To the Lake,series,8,"['Sci-Fi & Fantasy', 'Drama']",20.696,"['Kirill Käro', 'Viktoriya Isakova', 'Aleksandr Robak', 'Maryana Spivak', 'Yuriy Kuznetsov', 'Viktoriia Klinkova', 'Saveliy Kudryashov', 'Nikita Elenev', 'Askar Ilyasov', 'Yuriy Borisov']",,"['4/18/21', '4/18/21', '4/18/21', '4/18/21', '4/18/21', '4/18/21', '4/18/21', '4/18/21']",95202.0,2019-11-14
Z Nation,series,3,"['Mystery', 'Action & Adventure', 'Drama']",65.042,"['Keith Allan', 'Kellita Smith', 'Anastasia Baranova', 'Nat Zang', 'Russell Hodgkinson', ""Katy O'Brian"", 'Gracie Gillam', 'DJ Qualls', 'Ramona Young', 'Tara Holt']",,"['4/1/21', '4/1/21', '3/31/21']",61345.0,2014-09-12
The Walking Dead,series,59,"['Action & Adventure', 'Drama', 'Sci-Fi & Fantasy']",269.782,"['Norman Reedus', 'Melissa McBride', 'Lauren Cohan', 'Christian Serratos', 'Josh McDermitt', 'Seth Gilliam', 'Ross Marquand', 'Khary Payton', 'Cooper Andrews', 'Callan McAuliffe']",,"['3/31/21', '3/31/21', '3/22/20', '7/24/19', '7/7/19', '7/7/19', '7/6/19', '7/6/19', '7/5/19', '7/5/19', '7/5/19', '7/3/19', '7/3/19', '7/3/19', '7/1/19', '7/1/19', '6/30/19', '6/29/19', '6/29/19', '6/29/19', '6/28/19', '6/28/19', '6/28/19', '6/28/19', '6/27/19', '6/25/19', '6/25/19', '6/25/19', '6/25/19', '6/25/19', '6/21/19', '6/19/19', '6/17/19', '6/17/19', '6/16/19', '6/16/19', '6/16/19', '6/14/19', '6/13/19', '6/12/19', '6/11/19', '6/4/19', '6/3/19', '5/31/19', '5/30/19', '5/30/19', '5/28/19', '5/26/19', '5/24/19', '5/23/19', '5/23/19', '5/21/19', '5/20/19', '5/20/19', '5/19/19', '5/19/19', '5/16/19', '5/16/19', '5/15/19']",1402.0,2010-10-31
El Chapo,series,9,['Drama'],57.115,"['Marco de la O', 'Valentina Acosta', 'Juan Carlos Olivas', 'Humberto Busto', 'Alejandro Aguilar', 'Hernán Romo', 'Tete Espinoza']",,"['3/24/21', '3/19/21', '3/18/21', '3/1/21', '2/28/21', '2/28/21', '2/24/21', '2/23/21', '2/22/21']",71411.0,2017-04-23
The Crown,series,1,['Drama'],102.884,"['Jonathan Pryce', 'Lesley Manville', 'Jonny Lee Miller', 'Dominic West', 'Elizabeth Debicki', 'Olivia Williams', 'Imelda Staunton']",,['2/26/21'],65494.0,2016-11-04
Scream,series,14,"['Mystery', 'Crime', 'Comedy']",59.523,"['Emma Roberts', 'Lea Michele', 'Taylor Lautner', 'Keke Palmer', 'Jamie Lee Curtis', 'Billie Lourd', 'Abigail Breslin', 'John Stamos', 'James Earl', 'Kirstie Alley']",,"['2/15/21', '2/14/21', '2/14/21', '2/13/21', '2/12/21', '2/12/21', '2/11/21', '2/10/21', '2/10/21', '2/9/21', '2/8/21', '2/7/21', '2/7/21', '2/6/21']",62046.0,2015-09-22
Sluzby specjalne,series,1,"['Crime', 'Action & Adventure']",1.548,"['Janusz Chabior', 'Jan Frycz', 'Andrzej Grabowski', 'Wojciech Machnicki', 'Olga Bołądź', 'Agata Kulesza', 'Wojciech Zieliński', 'Kamilla Baar']",,['1/24/21'],62907.0,2015-03-01
Lupin,series,5,"['Crime', 'Drama', 'Mystery']",51.618,['Omar Sy'],,"['1/15/21', '1/15/21', '1/13/21', '1/12/21', '1/12/21']",96677.0,2021-01-08
3%,series,33,[],3.613,"['Agoye Mahendra', 'Indah Nic', 'Daniel Rutters', 'I Gusti Ayu Pramita Dewi', 'Thessa Kaunang', 'Asri Handayani', 'Bopak Castello', 'Daus Separo']",,"['1/12/21', '1/9/21', '1/8/21', '1/8/21', '1/7/21', '1/4/21', '1/3/21', '1/2/21', '1/2/21', '1/2/21', '1/2/21', '1/1/21', '1/1/21', '12/31/20', '12/30/20', '12/30/20', '12/30/20', '12/28/20', '12/28/20', '12/28/20', '12/23/20', '12/23/20', '12/23/20', '12/21/20', '12/20/20', '12/20/20', '12/20/20', '12/20/20', '12/19/20', '12/19/20', '12/19/20', '12/18/20', '12/18/20']",222583.0,2023-03-20
The Queen's Gambit,series,7,['Drama'],55.204,"['Anya Taylor-Joy', 'Chloe Pirrie']",,"['1/5/21', '1/5/21', '1/5/21', '1/5/21', '1/5/21', '1/4/21', '1/4/21']",87739.0,2020-10-23
Barbarians,series,6,['Documentary'],1.712,['Clancy Brown'],,"['1/3/21', '1/3/21', '1/3/21', '1/3/21', '1/3/21', '1/3/21']",14427.0,2004-12-22
Slasher,series,24,"['Mystery', 'Crime', 'Drama']",46.369,['Eric McCormack'],,"['1/3/21', '1/2/21', '1/1/21', '1/1/21', '1/1/21', '1/1/21', '12/31/20', '12/31/20', '2/26/20', '1/29/20', '1/29/20', '1/29/20', '1/29/20', '1/29/20', '1/28/20', '1/28/20', '1/28/20', '12/30/19', '12/30/19', '12/29/19', '12/29/19', '12/28/19', '12/28/19', '12/28/19']",65784.0,2016-03-04
American Pie Presents,film,1,['Comedy'],53.841,"['Madison Pettis', 'Lizze Broadway', 'Piper Curda', 'Natasha Behnam', 'Darren Barnet', 'Zachary Gordon', 'Sara Rue', 'Jeannie Elise Mai', 'Lily Bleu Andrew', 'Stephanie Wong']",,['12/31/20'],660982.0,2020-10-06
We Are the Wave,series,6,['Drama'],6.863,"['Luise Befort', 'Ludwig Simon', 'Michelle Barthel', 'Mohamed Issa', 'Daniel Friedl']",,"['12/18/20', '12/18/20', '8/10/20', '7/26/20', '7/26/20', '7/24/20']",94660.0,2019-11-01
Locked Up,series,59,['Drama'],79.242,"['Najwa Nimri', 'Maggie Civantos', 'Berta Vázquez', 'Alba Flores', 'María Isabel Díaz Lago', 'Ramiro Blas', 'Marta Aledo', 'Laura Baena', 'Itziar Castro', 'Alberto Velasco']",,"['11/26/20', '11/26/20', '11/26/20', '11/25/20', '11/24/20', '11/23/20', '11/22/20', '11/21/20', '11/21/20', '11/20/20', '11/19/20', '11/19/20', '11/19/20', '11/17/20', '11/17/20', '11/17/20', '11/16/20', '11/16/20', '11/15/20', '11/15/20', '11/15/20', '11/14/20', '11/14/20', '11/14/20', '11/13/20', '11/13/20', '11/13/20', '11/13/20', '11/12/20', '11/11/20', '11/11/20', '11/10/20', '11/10/20', '11/10/20', '11/10/20', '11/9/20', '11/9/20', '11/9/20', '11/9/20', '11/9/20', '11/8/20', '11/8/20', '11/8/20', '11/8/20', '11/7/20', '11/7/20', '11/7/20', '11/7/20', '11/7/20', '11/6/20', '11/6/20', '11/6/20', '11/6/20', '11/6/20', '11/6/20', '11/6/20', '11/6/20', '11/5/20', '11/5/20']",62455.0,2015-04-20
The Rain,series,20,"['Sci-Fi & Fantasy', 'Drama']",37.541,"['Alba August', 'Lucas Lynggaard Tønnesen', 'Mikkel Boe Følsgaard', 'Lukas Løkken', 'Sonny Lindberg', 'Johannes Bah Kuhnke', 'Natalie Madueño', 'Clara Rosager', 'Evin Ahmad', 'Rex Leonard']",,"['9/26/20', '8/30/20', '8/23/20', '8/23/20', '8/22/20', '8/22/20', '8/22/20', '8/17/20', '8/17/20', '8/17/20', '8/16/20', '8/16/20', '8/15/20', '8/14/20', '8/13/20', '8/13/20', '8/13/20', '8/11/20', '8/11/20', '8/11/20']",76719.0,2018-05-04
Hoops,series,10,"['Comedy', 'Animation']",6.663,"['Jake Johnson', 'Rob Riggle', 'Natasha Leggero', 'Cleo King', 'Ron Funches', 'A.D. Miles']",,"['8/27/20', '8/27/20', '8/26/20', '8/26/20', '8/25/20', '8/24/20', '8/24/20', '8/24/20', '8/24/20', '8/23/20']",106238.0,2020-08-21
How to Sell Drugs Online (Fast),series,12,"['Comedy', 'Crime', 'Drama']",23.791,"['Maximilian Mundt', 'Danilo Kamperidis', 'Lena Klenke', 'Damian Hardung', 'Leonie Wesselow', 'Roland Riebeling', 'Jolina Amely Trinks']",,"['7/29/20', '7/29/20', '7/29/20', '7/29/20', '7/28/20', '7/28/20', '7/28/20', '7/28/20', '7/28/20', '7/27/20', '7/27/20', '7/26/20']",88236.0,2019-05-31
Minecraft,series,1,"['Action & Adventure', 'Comedy', 'Animation', 'Sci-Fi & Fantasy']",9.853,"['Patton Oswalt', 'Catherine Taber', 'Ashley Johnson', 'Paul Reubens', 'JB Blanc', 'Yuri Lowenthal', 'Fred Tatasciore']",,['7/28/20'],98545.0,2015-10-13
Dark,series,26,"['Drama', 'Sci-Fi & Fantasy', 'Mystery']",99.545,"['Louis Hofmann', 'Karoline Eichhorn']",,"['7/28/20', '7/21/20', '7/21/20', '7/21/20', '7/18/20', '7/18/20', '7/14/20', '7/14/20', '7/9/20', '7/9/20', '7/9/20', '7/8/20', '7/7/20', '7/7/20', '7/5/20', '7/5/20', '7/4/20', '7/4/20', '7/2/20', '7/2/20', '6/29/20', '6/29/20', '6/28/20', '6/26/20', '6/26/20', '6/26/20']",70523.0,2017-12-01
Modern Family,series,1,['Comedy'],152.89,"[""Ed O'Neill"", 'Sofía Vergara', 'Julie Bowen', 'Ty Burrell', 'Jesse Tyler Ferguson', 'Eric Stonestreet', 'Sarah Hyland', 'Ariel Winter', 'Nolan Gould', 'Rico Rodriguez']",,['7/15/20'],1421.0,2009-09-23
The Woods,series,6,"['Drama', 'Mystery']",8.75,"['Grzegorz Damięcki', 'Hubert Miłkowski', 'Agnieszka Grochowska', 'Wiktoria Filus', 'Adam Wietrzyński', 'Jacek Koman', 'Ewa Skibińska', 'Roman Gancarczyk', 'Martyna Byczkowska', 'Krzysztof Zarzecki']",,"['6/21/20', '6/20/20', '6/20/20', '6/19/20', '6/19/20', '6/19/20']",103425.0,2020-06-12
Friends,series,3,"['Comedy', 'Drama']",198.112,"['Jennifer Aniston', 'Courteney Cox', 'Lisa Kudrow', 'Matt LeBlanc', 'Matthew Perry', 'David Schwimmer']",,"['6/21/20', '4/5/20', '12/19/19']",1668.0,1994-09-22
Elite,series,24,"['Crime', 'Mystery', 'Drama']",116.985,"['Manu Ríos', 'Carla Díaz', 'Martina Cariddi', 'Valentina Zenere', 'André Lamoglia', 'Carmen Arrufat', 'Ana Bokesa', 'Alex Pastrana', 'Ander Puig', 'Álvaro de Juana']",,"['6/19/20', '3/15/20', '3/15/20', '3/15/20', '3/14/20', '3/14/20', '3/13/20', '3/13/20', '12/23/19', '12/22/19', '12/22/19', '12/22/19', '12/22/19', '12/22/19', '12/22/19', '12/22/19', '12/22/19', '12/22/19', '12/22/19', '12/21/19', '12/20/19', '12/20/19', '12/20/19', '12/20/19']",76669.0,2018-10-05
13 Reasons Why,series,50,"['Drama', 'Mystery']",57.422,"['Dylan Minnette', 'Grace Saif', 'Christian Navarro', 'Alisha Boe', 'Brandon Flynn', 'Justin Prentice', 'Miles Heizer', 'Ross Butler', 'Devin Druid', 'Timothy Granaderos']",,"['6/19/20', '6/19/20', '6/18/20', '6/18/20', '6/18/20', '6/18/20', '6/18/20', '6/18/20', '6/17/20', '6/17/20', '2/29/20', '2/29/20', '2/29/20', '2/29/20', '2/28/20', '2/28/20', '2/28/20', '2/28/20', '2/27/20', '2/27/20', '2/26/20', '2/24/20', '2/23/20', '2/22/20', '2/21/20', '2/20/20', '2/19/20', '2/17/20', '2/17/20', '2/12/20', '2/11/20', '2/11/20', '2/10/20', '2/9/20', '2/6/20', '2/5/20', '2/4/20', '2/4/20', '2/3/20', '2/3/20', '2/3/20', '2/2/20', '2/2/20', '2/2/20', '2/1/20', '2/1/20', '2/1/20', '1/31/20', '1/31/20', '1/30/20']",66788.0,2017-03-31
The Big Bang Theory,series,4,['Comedy'],106.355,"['Jim Parsons', 'Johnny Galecki', 'Kaley Cuoco', 'Simon Helberg', 'Kunal Nayyar', 'Melissa Rauch', 'Mayim Bialik']",,"['6/19/20', '12/19/19', '12/19/19', '12/19/19']",1418.0,2007-09-24
The Last Dance,series,10,['Documentary'],20.486,"['Michael Jordan', 'Scottie Pippen', 'Dennis Rodman', 'Steve Kerr', 'Phil Jackson']",,"['6/17/20', '6/17/20', '6/17/20', '6/16/20', '6/16/20', '6/15/20', '6/15/20', '6/14/20', '6/13/20', '6/13/20']",79525.0,2020-04-19
Limitless,series,22,"['Sci-Fi & Fantasy', 'Crime', 'Drama', 'Action & Adventure']",29.17,"['Jake McDorman', 'Jennifer Carpenter', 'Desmond Harrington', 'Mary Elizabeth Mastrantonio', 'Bradley Cooper', 'Hill Harper', 'Ron Rifkin', 'Blair Brown', 'Tom Degnan', 'Michael James Shaw']",,"['4/12/20', '3/12/20', '3/12/20', '3/11/20', '3/9/20', '3/7/20', '3/5/20', '3/5/20', '3/4/20', '3/4/20', '3/4/20', '3/4/20', '3/3/20', '3/3/20', '3/2/20', '3/2/20', '3/2/20', '3/2/20', '3/1/20', '3/1/20', '3/1/20', '2/29/20']",62687.0,2015-09-22
Black Mirror,series,1,"['Sci-Fi & Fantasy', 'Drama', 'Mystery']",114.009,[],,['4/5/20'],42009.0,2011-12-04
Money Heist,series,38,"['Crime', 'Drama']",75.11,"['Álvaro Morte', 'Pedro Alonso', 'Úrsula Corberó', 'Itziar Ituño', 'Jaime Lorente', 'Miguel Herrán', 'Esther Acebo', 'Najwa Nimri', 'Rodrigo de la Serna', 'Darko Peric']",,"['4/5/20', '4/5/20', '4/5/20', '4/4/20', '4/4/20', '4/4/20', '4/4/20', '4/3/20', '4/3/20', '4/3/20', '4/3/20', '4/2/20', '4/2/20', '4/2/20', '4/2/20', '4/1/20', '1/11/20', '7/26/19', '7/26/19', '7/26/19', '7/19/19', '7/18/19', '7/12/19', '7/12/19', '7/10/19', '7/10/19', '7/8/19', '7/8/19', '7/7/19', '7/7/19', '7/7/19', '7/6/19', '7/6/19', '7/4/19', '7/4/19', '7/2/19', '7/2/19', '7/1/19']",71446.0,2017-05-02
Travis Scott,film,1,"['Documentary', 'Music']",12.776,"['Travis Scott', 'Stormi Webster', 'Sheck Wes', 'Mike Dean', 'Jimmy Fallon', 'Kevin Parker', 'John Mayer', 'DJ Screw', 'Jacques Webster', 'Bizzy']",,['3/22/20'],625561.0,2019-08-28
Daybreak,series,1,"['Sci-Fi & Fantasy', 'Action & Adventure']",16.812,"['Colin Ford', 'Alyvia Alyn Lind', 'Austin Crute', 'Krysta Rodriguez', 'Gregory Kasyan', 'Sophie Simnett', 'Matthew Broderick', 'Cody Kearsley', 'Jon LeVert', 'Jeanté Godlock']",,['3/22/20'],83478.0,2019-10-24
Breaking Bad,series,3,"['Drama', 'Crime']",255.118,"['Bryan Cranston', 'Aaron Paul', 'Anna Gunn', 'Dean Norris', 'Jonathan Banks', 'Bob Odenkirk', 'Betsy Brandt', 'RJ Mitte']",,"['3/21/20', '3/21/20', '9/2/19']",1396.0,2008-01-20
Exorcist,series,3,"['Animation', 'Comedy', 'Sci-Fi & Fantasy', 'Mystery', 'Drama', 'Action & Adventure']",43.047,"['Jun Fukuyama', 'Keiji Fujiwara', 'Hiroshi Kamiya', 'Akeno Watanabe']",,"['3/21/20', '12/22/19', '12/22/19']",38464.0,2011-04-17
Prison Break,series,1,"['Action & Adventure', 'Crime', 'Drama']",172.087,"['Wentworth Miller', 'Dominic Purcell', 'Sarah Wayne Callies', 'Paul Adelstein', 'Rockmond Dunbar', 'Robert Knepper', 'Amaury Nolasco', 'Inbar Lavi', 'Augustus Prew', 'Mark Feuerstein']",,['12/27/19'],2288.0,2005-08-29
SpongeBob SquarePants,series,1,"['Animation', 'Comedy', 'Family', 'Sci-Fi & Fantasy']",16.304,"['Tom Kenny', 'Bill Fagerbakke', 'Rodger Bumpass', 'Clancy Brown', 'Carolyn Lawrence', 'Mr. Lawrence', 'Mary Jo Catlett']",,['12/21/19'],387.0,1999-05-01
The End of the F***ing World,series,16,"['Comedy', 'Drama', 'Crime']",34.562,"['Alex Lawther', 'Jessica Barden', 'Naomi Ackie', 'Josh Dylan']",,"['12/8/19', '12/8/19', '12/8/19', '12/8/19', '12/8/19', '12/6/19', '12/6/19', '12/6/19', '9/21/19', '9/21/19', '9/21/19', '9/21/19', '9/21/19', '9/20/19', '9/20/19', '9/20/19']",74577.0,2017-10-24
Narcos,series,28,"['Crime', 'Drama']",72.955,"['Pedro Pascal', 'Matias Varela', 'Damián Alcázar', 'Francisco Denis', 'Alberto Ammann', 'Pêpê Rapazote', 'Arturo Castro', 'Michael Stahl-David', 'Matt Whelan', 'Andrea Londo']",,"['12/6/19', '12/6/19', '12/6/19', '12/6/19', '11/15/19', '11/15/19', '11/14/19', '11/10/19', '11/10/19', '11/10/19', '11/7/19', '11/6/19', '11/5/19', '11/4/19', '11/3/19', '11/3/19', '11/3/19', '11/3/19', '11/2/19', '11/2/19', '11/1/19', '11/1/19', '11/1/19', '10/31/19', '10/26/19', '10/26/19', '10/26/19', '10/21/19']",63351.0,2015-08-28
House of Cards,series,34,['Drama'],58.831,"['Kevin Spacey', 'Robin Wright', 'Michael Kelly', 'Constance Zimmer', 'Patricia Clarkson', 'Derek Cecil', 'Boris McGiver', 'Lars Mikkelsen', 'Cody Fern', 'Diane Lane']",,"['11/10/19', '9/20/19', '9/15/19', '9/13/19', '9/12/19', '9/7/19', '9/7/19', '9/7/19', '9/4/19', '8/31/19', '8/29/19', '8/26/19', '8/25/19', '8/25/19', '8/15/19', '8/12/19', '8/10/19', '8/10/19', '8/10/19', '8/9/19', '8/9/19', '8/9/19', '8/7/19', '8/6/19', '8/5/19', '8/4/19', '8/2/19', '8/2/19', '8/2/19', '8/1/19', '8/1/19', '8/1/19', '8/1/19', '8/1/19']",1425.0,2013-02-01
Johnny Test,series,1,"['Animation', 'Comedy']",25.731,"['James Arnold Taylor', 'Maryke Hendrikse', 'Ashleigh Ball', 'Lee Tockar', 'Ian James Corlett', 'Trevor Devall', 'Kathleen Barr', 'Scott McNeil', 'Bill Mondy']",,['9/21/19'],1769.0,2005-09-17
How I Met Your Mother,series,1,['Comedy'],141.117,"['Josh Radnor', 'Neil Patrick Harris', 'Jason Segel', 'Alyson Hannigan', 'Cobie Smulders', 'Cristin Milioti']",,['9/20/19'],1100.0,2005-09-19
Rick and Morty,series,4,"['Animation', 'Comedy', 'Sci-Fi & Fantasy', 'Action & Adventure']",243.03,"['Justin Roiland', 'Chris Parnell', 'Spencer Grammer', 'Sarah Chalke']",,"['9/10/19', '8/16/19', '8/16/19', '8/11/19']",60625.0,2013-12-02
Basketball or Nothing,series,1,['Documentary'],3.027,"['Josiah Tsosie', 'Beau Natay', 'Raul Mendoza', 'Chance Harvey', 'Cooper Burbank']",,['8/17/19'],91794.0,2019-08-02
Beyond Stranger Things,series,1,['Talk'],13.461,['Jim Rash'],,['7/31/19'],74851.0,2017-10-27
Phineas and Ferb,series,4,"['Animation', 'Comedy', 'Family', 'Sci-Fi & Fantasy']",64.02,"['Vincent Martella', 'Thomas Brodie-Sangster', 'Ashley Tisdale', 'Dan Povenmire', 'Dee Bradley Baker', 'Alyson Stoner', 'Bobby Gaylor', 'Maulik Pancholy', 'Caroline Rhea', ""Richard O'Brien""]",,"['7/12/19', '7/3/19', '7/3/19', '7/3/19']",1877.0,2007-08-17
